,keyword,date,trend_index
4188,menu escolar,2019-07-14,29
4189,menu escolar,2019-07-21,15
4190,menu escolar,2019-07-28,15
4191,menu escolar,2019-08-04,30
4192,menu escolar,2019-08-11,15
4193,menu escolar,2019-08-18,15
4194,menu escolar,2019-08-25,14
4195,menu escolar,2019-09-01,0
4196,menu escolar,2019-09-08,52
4197,menu escolar,2019-09-15,60
4198,menu escolar,2019-09-22,35
4199,menu escolar,2019-09-29,100
4200,menu escolar,2019-10-06,30
4201,menu escolar,2019-10-13,32
4202,menu escolar,2019-10-20,34
4203,menu escolar,2019-10-27,26
4204,menu escolar,2019-11-03,21
4205,menu escolar,2019-11-10,19
4206,menu escolar,2019-11-17,25
4207,menu escolar,2019-11-24,18
4208,menu escolar,2019-12-01,65
4209,menu escolar,2019-12-08,20
4210,menu escolar,2019-12-15,19
4211,menu escolar,2019-12-22,14
4212,menu escolar,2019-12-29,14
4213,menu escolar,2020-01-05,38
4214,menu escolar,2020-01-12,35
4215,menu escolar,2020-01-19,12
4216,menu escolar,2020-01-26,28
4217,menu escolar,2020-02-02,32
4218,menu escolar,2020-02-09,12
4219,menu escolar,2020-02-16,36
4220,menu escolar,2020-02-23,63
4221,menu escolar,2020-03-01,31
4222,menu escolar,2020-03-08,19
4223,menu escolar,2020-03-15,22
4224,menu escolar,2020-03-22,16
4225,menu escolar,2020-03-29,14
4226,menu escolar,2020-04-05,19
4227,menu escolar,2020-04-12,14
4228,menu escolar,2020-04-19,16
4229,menu escolar,2020-04-26,21
4230,menu escolar,2020-05-03,31
4231,menu escolar,2020-05-10,21
4232,menu escolar,2020-05-17,11
4233,menu escolar,2020-05-24,0
4234,bullying,2019-01-06,23
4235,bullying,2019-01-13,23
4236,bullying,2019-01-20,27
4237,bullying,2019-01-27,32
4238,bullying,2019-02-03,30
4239,bullying,2019-02-10,32
4240,bullying,2019-02-17,29
4241,bullying,2019-02-24,27
4242,bullying,2019-03-03,22
4243,bullying,2019-03-10,35
4244,bullying,2019-03-17,32
4245,bullying,2019-03-24,28
4246,bullying,2019-03-31,38
4247,bullying,2019-04-07,30
4248,bullying,2019-04-14,17
4249,bullying,2019-04-21,24
4250,bullying,2019-04-28,40
4251,bullying,2019-05-05,32
4252,bullying,2019-05-12,27
4253,bullying,2019-05-19,25
4254,bullying,2019-05-26,25
4255,bullying,2019-06-02,25
4256,bullying,2019-06-09,22
4257,bullying,2019-06-16,19
4258,bullying,2019-06-23,15
4259,bullying,2019-06-30,12
4260,bullying,2019-07-07,14
4261,bullying,2019-07-14,12
4262,bullying,2019-07-21,10
4263,bullying,2019-07-28,13
4264,bullying,2019-08-04,11
4265,bullying,2019-08-11,13
4266,bullying,2019-08-18,11
4267,bullying,2019-08-25,14
4268,bullying,2019-09-01,15
4269,bullying,2019-09-08,18
4270,bullying,2019-09-15,23
4271,bullying,2019-09-22,26
4272,bullying,2019-09-29,20
4273,bullying,2019-10-06,28
4274,bullying,2019-10-13,32
4275,bullying,2019-10-20,27
4276,bullying,2019-10-27,27
4277,bullying,2019-11-03,29
4278,bullying,2019-11-10,35
4279,bullying,2019-11-17,34
4280,bullying,2019-11-24,28
4281,bullying,2019-12-01,29
4282,bullying,2019-12-08,29
4283,bullying,2019-12-15,27
4284,bullying,2019-12-22,14
4285,bullying,2019-12-29,13
4286,bullying,2020-01-05,20
4287,bullying,2020-01-12,26
4288,bullying,2020-01-19,28
4289,bullying,2020-01-26,35
4290,bullying,2020-02-02,31
4291,bullying,2020-02-09,31
4292,bullying,2020-02-16,100
4293,bullying,2020-02-23,62
4294,bullying,2020-03-01,31
4295,bullying,2020-03-08,25
4296,bullying,2020-03-15,19
4297,bullying,2020-03-22,17
4298,bullying,2020-03-29,20
4299,bullying,2020-04-05,16
4300,bullying,2020-04-12,16
4301,bullying,2020-04-19,17
4302,bullying,2020-04-26,26
4303,bullying,2020-05-03,25
4304,bullying,2020-05-10,19
4305,bullying,2020-05-17,24
4306,bullying,2020-05-24,23
4307,netflix,2019-01-06,42
4308,netflix,2019-01-13,41
4309,netflix,2019-01-20,37
4310,netflix,2019-01-27,38
4311,netflix,2019-02-03,37
4312,netflix,2019-02-10,34
4313,netflix,2019-02-17,33
4314,netflix,2019-02-24,30
4315,netflix,2019-03-03,32
4316,netflix,2019-03-10,32
4317,netflix,2019-03-17,34
4318,netflix,2019-03-24,32
4319,netflix,2019-03-31,32
4320,netflix,2019-04-07,32
4321,netflix,2019-04-14,37
4322,netflix,2019-04-21,33
4323,netflix,2019-04-28,30
4324,netflix,2019-05-05,28
4325,netflix,2019-05-12,28
4326,netflix,2019-05-19,29
4327,netflix,2019-05-26,28
4328,netflix,2019-06-02,30
4329,netflix,2019-06-09,31
4330,netflix,2019-06-16,35
4331,netflix,2019-06-23,31
4332,netflix,2019-06-30,34
4333,netflix,2019-07-07,34
4334,netflix,2019-07-14,38
4335,netflix,2019-07-21,40
4336,netflix,2019-07-28,40
4337,netflix,2019-08-04,38
4338,netflix,2019-08-11,40
4339,netflix,2019-08-18,39
4340,netflix,2019-08-25,40
4341,netflix,2019-09-01,38
4342,netflix,2019-09-08,39
4343,netflix,2019-09-15,37
4344,netflix,2019-09-22,36
4345,netflix,2019-09-29,33
4346,netflix,2019-10-06,35
4347,netflix,2019-10-13,34
4348,netflix,2019-10-20,35
4349,netflix,2019-10-27,38
4350,netflix,2019-11-03,38
4351,netflix,2019-11-10,35
4352,netflix,2019-11-17,37
4353,netflix,2019-11-24,35
4354,netflix,2019-12-01,38
4355,netflix,2019-12-08,38
4356,netflix,2019-12-15,41
4357,netflix,2019-12-22,49
4358,netflix,2019-12-29,53
4359,netflix,2020-01-05,47
4360,netflix,2020-01-12,41
4361,netflix,2020-01-19,41
4362,netflix,2020-01-26,38
4363,netflix,2020-02-02,37
4364,netflix,2020-02-09,37
4365,netflix,2020-02-16,37
4366,netflix,2020-02-23,38
4367,netflix,2020-03-01,38
4368,netflix,2020-03-08,55
4369,netflix,2020-03-15,98
4370,netflix,2020-03-22,92
4371,netflix,2020-03-29,92
4372,netflix,2020-04-05,100
4373,netflix,2020-04-12,86
4374,netflix,2020-04-19,82
4375,netflix,2020-04-26,74
4376,netflix,2020-05-03,63
4377,netflix,2020-05-10,60
4378,netflix,2020-05-17,49
4379,netflix,2020-05-24,50
4380,hbo,2019-01-06,26
4381,hbo,2019-01-13,24
4382,hbo,2019-01-20,22
4383,hbo,2019-01-27,22
4384,hbo,2019-02-03,22
4385,hbo,2019-02-10,22
4386,hbo,2019-02-17,21
4387,hbo,2019-02-24,21
4388,hbo,2019-03-03,25
4389,hbo,2019-03-10,28
4390,hbo,2019-03-17,27
4391,hbo,2019-03-24,28
4392,hbo,2019-03-31,32
4393,hbo,2019-04-07,41
4394,hbo,2019-04-14,100
4395,hbo,2019-04-21,58
4396,hbo,2019-04-28,62
4397,hbo,2019-05-05,54
4398,hbo,2019-05-12,55
4399,hbo,2019-05-19,68
4400,hbo,2019-05-26,46
4401,hbo,2019-06-02,52
4402,hbo,2019-06-09,49
4403,hbo,2019-06-16,43
4404,hbo,2019-06-23,36
4405,hbo,2019-06-30,35
4406,hbo,2019-07-07,38
4407,hbo,2019-07-14,38
4408,hbo,2019-07-21,37
4409,hbo,2019-07-28,35
4410,hbo,2019-08-04,34
4411,hbo,2019-08-11,34
4412,hbo,2019-08-18,34
4413,hbo,2019-08-25,33
4414,hbo,2019-09-01,29
4415,hbo,2019-09-08,28
4416,hbo,2019-09-15,25
4417,hbo,2019-09-22,27
4418,hbo,2019-09-29,26
4419,hbo,2019-10-06,24
4420,hbo,2019-10-13,24
4421,hbo,2019-10-20,28
4422,hbo,2019-10-27,27
4423,hbo,2019-11-03,27
4424,hbo,2019-11-10,28
4425,hbo,2019-11-17,28
4426,hbo,2019-11-24,27
4427,hbo,2019-12-01,28
4428,hbo,2019-12-08,27
4429,hbo,2019-12-15,26
4430,hbo,2019-12-22,32
4431,hbo,2019-12-29,34
4432,hbo,2020-01-05,29
4433,hbo,2020-01-12,26
4434,hbo,2020-01-19,25
4435,hbo,2020-01-26,25
4436,hbo,2020-02-02,23
4437,hbo,2020-02-09,22
4438,hbo,2020-02-16,24
4439,hbo,2020-02-23,23
4440,hbo,2020-03-01,23
4441,hbo,2020-03-08,31
4442,hbo,2020-03-15,65
4443,hbo,2020-03-22,58
4444,hbo,2020-03-29,55
4445,hbo,2020-04-05,60
4446,hbo,2020-04-12,55
4447,hbo,2020-04-19,50
4448,hbo,2020-04-26,45
4449,hbo,2020-05-03,40
4450,hbo,2020-05-10,38
4451,hbo,2020-05-17,32
4452,hbo,2020-05-24,33
4453,steam,2019-01-06,44
4454,steam,2019-01-13,35
4455,steam,2019-01-20,36
4456,steam,2019-01-27,37
4457,steam,2019-02-03,42
4458,steam,2019-02-10,34
4459,steam,2019-02-17,31
4460,steam,2019-02-24,31
4461,steam,2019-03-03,36
4462,steam,2019-03-10,34
4463,steam,2019-03-17,37
4464,steam,2019-03-24,36
4465,steam,2019-03-31,42
4466,steam,2019-04-07,33
4467,steam,2019-04-14,38
4468,steam,2019-04-21,36
4469,steam,2019-04-28,34
4470,steam,2019-05-05,34
4471,steam,2019-05-12,37
4472,steam,2019-05-19,37
4473,steam,2019-05-26,34
4474,steam,2019-06-02,40
4475,steam,2019-06-09,42
4476,steam,2019-06-16,40
4477,steam,2019-06-23,54
4478,steam,2019-06-30,44
4479,steam,2019-07-07,41
4480,steam,2019-07-14,35
4481,steam,2019-07-21,31
4482,steam,2019-07-28,37
4483,steam,2019-08-04,34
4484,steam,2019-08-11,37
4485,steam,2019-08-18,36
4486,steam,2019-08-25,38
4487,steam,2019-09-01,37
4488,steam,2019-09-08,39
4489,steam,2019-09-15,39
4490,steam,2019-09-22,40
4491,steam,2019-09-29,39
4492,steam,2019-10-06,36
4493,steam,2019-10-13,35
4494,steam,2019-10-20,37
4495,steam,2019-10-27,41
4496,steam,2019-11-03,35
4497,steam,2019-11-10,36
4498,steam,2019-11-17,39
4499,steam,2019-11-24,55
4500,steam,2019-12-01,47
4501,steam,2019-12-08,38
4502,steam,2019-12-15,47
4503,steam,2019-12-22,57
4504,steam,2019-12-29,52
4505,steam,2020-01-05,41
4506,steam,2020-01-12,40
4507,steam,2020-01-19,43
4508,steam,2020-01-26,42
4509,steam,2020-02-02,39
4510,steam,2020-02-09,38
4511,steam,2020-02-16,39
4512,steam,2020-02-23,41
4513,steam,2020-03-01,41
4514,steam,2020-03-08,50
4515,steam,2020-03-15,100
4516,steam,2020-03-22,79
4517,steam,2020-03-29,73
4518,steam,2020-04-05,77
4519,steam,2020-04-12,69
4520,steam,2020-04-19,65
4521,steam,2020-04-26,70
4522,steam,2020-05-03,57
4523,steam,2020-05-10,60
4524,steam,2020-05-17,57
4525,steam,2020-05-24,60
4526,glovo,2019-01-06,43
4527,glovo,2019-01-13,56
4528,glovo,2019-01-20,54
4529,glovo,2019-01-27,57
4530,glovo,2019-02-03,52
4531,glovo,2019-02-10,57
4532,glovo,2019-02-17,49
4533,glovo,2019-02-24,50
4534,glovo,2019-03-03,52
4535,glovo,2019-03-10,52
4536,glovo,2019-03-17,49
4537,glovo,2019-03-24,46
4538,glovo,2019-03-31,48
4539,glovo,2019-04-07,47
4540,glovo,2019-04-14,43
4541,glovo,2019-04-21,45
4542,glovo,2019-04-28,50
4543,glovo,2019-05-05,45
4544,glovo,2019-05-12,49
4545,glovo,2019-05-19,48
4546,glovo,2019-05-26,82
4547,glovo,2019-06-02,48
4548,glovo,2019-06-09,50
4549,glovo,2019-06-16,46
4550,glovo,2019-06-23,51
4551,glovo,2019-06-30,50
4552,glovo,2019-07-07,39
4553,glovo,2019-07-14,44
4554,glovo,2019-07-21,36
4555,glovo,2019-07-28,42
4556,glovo,2019-08-04,39
4557,glovo,2019-08-11,41
4558,glovo,2019-08-18,40
4559,glovo,2019-08-25,49
4560,glovo,2019-09-01,44
4561,glovo,2019-09-08,48
4562,glovo,2019-09-15,46
4563,glovo,2019-09-22,44
4564,glovo,2019-09-29,52
4565,glovo,2019-10-06,51
4566,glovo,2019-10-13,57
4567,glovo,2019-10-20,46
4568,glovo,2019-10-27,54
4569,glovo,2019-11-03,54
4570,glovo,2019-11-10,56
4571,glovo,2019-11-17,59
4572,glovo,2019-11-24,51
4573,glovo,2019-12-01,51
4574,glovo,2019-12-08,47
4575,glovo,2019-12-15,54
4576,glovo,2019-12-22,50
4577,glovo,2019-12-29,53
4578,glovo,2020-01-05,45
4579,glovo,2020-01-12,45
4580,glovo,2020-01-19,55
4581,glovo,2020-01-26,48
4582,glovo,2020-02-02,56
4583,glovo,2020-02-09,58
4584,glovo,2020-02-16,50
4585,glovo,2020-02-23,47
4586,glovo,2020-03-01,50
4587,glovo,2020-03-08,54
4588,glovo,2020-03-15,68
4589,glovo,2020-03-22,80
4590,glovo,2020-03-29,100
4591,glovo,2020-04-05,100
4592,glovo,2020-04-12,76
4593,glovo,2020-04-19,90
4594,glovo,2020-04-26,81
4595,glovo,2020-05-03,90
4596,glovo,2020-05-10,79
4597,glovo,2020-05-17,71
4598,glovo,2020-05-24,69
4599,just eat,2019-01-06,87
4600,just eat,2019-01-13,79
4601,just eat,2019-01-20,77
4602,just eat,2019-01-27,82
4603,just eat,2019-02-03,82
4604,just eat,2019-02-10,84
4605,just eat,2019-02-17,76
4606,just eat,2019-02-24,77
4607,just eat,2019-03-03,76
4608,just eat,2019-03-10,75
4609,just eat,2019-03-17,73
4610,just eat,2019-03-24,70
4611,just eat,2019-03-31,74
4612,just eat,2019-04-07,64
4613,just eat,2019-04-14,86
4614,just eat,2019-04-21,69
4615,just eat,2019-04-28,88
4616,just eat,2019-05-05,68
4617,just eat,2019-05-12,69
4618,just eat,2019-05-19,73
4619,just eat,2019-05-26,67
4620,just eat,2019-06-02,65
4621,just eat,2019-06-09,70
4622,just eat,2019-06-16,70
4623,just eat,2019-06-23,75
4624,just eat,2019-06-30,75
4625,just eat,2019-07-07,70
4626,just eat,2019-07-14,65
4627,just eat,2019-07-21,68
4628,just eat,2019-07-28,68
4629,just eat,2019-08-04,78
4630,just eat,2019-08-11,85
4631,just eat,2019-08-18,78
4632,just eat,2019-08-25,69
4633,just eat,2019-09-01,66
4634,just eat,2019-09-08,74
4635,just eat,2019-09-15,70
4636,just eat,2019-09-22,72
4637,just eat,2019-09-29,72
4638,just eat,2019-10-06,72
4639,just eat,2019-10-13,76
4640,just eat,2019-10-20,76
4641,just eat,2019-10-27,86
4642,just eat,2019-11-03,77
4643,just eat,2019-11-10,77
4644,just eat,2019-11-17,84
4645,just eat,2019-11-24,86
4646,just eat,2019-12-01,97
4647,just eat,2019-12-08,83
4648,just eat,2019-12-15,84
4649,just eat,2019-12-22,90
4650,just eat,2019-12-29,97
4651,just eat,2020-01-05,84
4652,just eat,2020-01-12,74
4653,just eat,2020-01-19,66
4654,just eat,2020-01-26,73
4655,just eat,2020-02-02,69
4656,just eat,2020-02-09,70
4657,just eat,2020-02-16,74
4658,just eat,2020-02-23,78
4659,just eat,2020-03-01,71
4660,just eat,2020-03-08,58
4661,just eat,2020-03-15,59
4662,just eat,2020-03-22,61
4663,just eat,2020-03-29,62
4664,just eat,2020-04-05,72
4665,just eat,2020-04-12,75
4666,just eat,2020-04-19,80
4667,just eat,2020-04-26,97
4668,just eat,2020-05-03,100
4669,just eat,2020-05-10,98
4670,just eat,2020-05-17,84
4671,just eat,2020-05-24,88
4672,deliveroo,2019-01-06,38
4673,deliveroo,2019-01-13,39
4674,deliveroo,2019-01-20,48
4675,deliveroo,2019-01-27,55
4676,deliveroo,2019-02-03,55
4677,deliveroo,2019-02-10,44
4678,deliveroo,2019-02-17,47
4679,deliveroo,2019-02-24,61
4680,deliveroo,2019-03-03,50
4681,deliveroo,2019-03-10,50
4682,deliveroo,2019-03-17,46
4683,deliveroo,2019-03-24,57
4684,deliveroo,2019-03-31,60
4685,deliveroo,2019-04-07,61
4686,deliveroo,2019-04-14,55
4687,deliveroo,2019-04-21,58
4688,deliveroo,2019-04-28,67
4689,deliveroo,2019-05-05,61
4690,deliveroo,2019-05-12,65
4691,deliveroo,2019-05-19,60
4692,deliveroo,2019-05-26,70
4693,deliveroo,2019-06-02,58
4694,deliveroo,2019-06-09,50
4695,deliveroo,2019-06-16,42
4696,deliveroo,2019-06-23,54
4697,deliveroo,2019-06-30,44
4698,deliveroo,2019-07-07,46
4699,deliveroo,2019-07-14,49
4700,deliveroo,2019-07-21,52
4701,deliveroo,2019-07-28,57
4702,deliveroo,2019-08-04,48
4703,deliveroo,2019-08-11,54
4704,deliveroo,2019-08-18,47
4705,deliveroo,2019-08-25,40
4706,deliveroo,2019-09-01,52
4707,deliveroo,2019-09-08,63
4708,deliveroo,2019-09-15,61
4709,deliveroo,2019-09-22,59
4710,deliveroo,2019-09-29,62
4711,deliveroo,2019-10-06,69
4712,deliveroo,2019-10-13,61
4713,deliveroo,2019-10-20,63
4714,deliveroo,2019-10-27,71
4715,deliveroo,2019-11-03,79
4716,deliveroo,2019-11-10,65
4717,deliveroo,2019-11-17,69
4718,deliveroo,2019-11-24,68
4719,deliveroo,2019-12-01,64
4720,deliveroo,2019-12-08,63
4721,deliveroo,2019-12-15,63
4722,deliveroo,2019-12-22,56
4723,deliveroo,2019-12-29,53
4724,deliveroo,2020-01-05,54
4725,deliveroo,2020-01-12,56
4726,deliveroo,2020-01-19,54
4727,deliveroo,2020-01-26,46
4728,deliveroo,2020-02-02,66
4729,deliveroo,2020-02-09,56
4730,deliveroo,2020-02-16,56
4731,deliveroo,2020-02-23,58
4732,deliveroo,2020-03-01,60
4733,deliveroo,2020-03-08,44
4734,deliveroo,2020-03-15,60
4735,deliveroo,2020-03-22,57
4736,deliveroo,2020-03-29,60
4737,deliveroo,2020-04-05,72
4738,deliveroo,2020-04-12,74
4739,deliveroo,2020-04-19,81
4740,deliveroo,2020-04-26,90
4741,deliveroo,2020-05-03,100
4742,deliveroo,2020-05-10,91
4743,deliveroo,2020-05-17,79
4744,deliveroo,2020-05-24,84
4745,uber eats,2019-01-06,16
4746,uber eats,2019-01-13,16
4747,uber eats,2019-01-20,14
4748,uber eats,2019-01-27,14
4749,uber eats,2019-02-03,14
4750,uber eats,2019-02-10,17
4751,uber eats,2019-02-17,15
4752,uber eats,2019-02-24,16
4753,uber eats,2019-03-03,21
4754,uber eats,2019-03-10,18
4755,uber eats,2019-03-17,26
4756,uber eats,2019-03-24,22
4757,uber eats,2019-03-31,19
4758,uber eats,2019-04-07,19
4759,uber eats,2019-04-14,18
4760,uber eats,2019-04-21,25
4761,uber eats,2019-04-28,19
4762,uber eats,2019-05-05,23
4763,uber eats,2019-05-12,26
4764,uber eats,2019-05-19,27
4765,uber eats,2019-05-26,30
4766,uber eats,2019-06-02,18
4767,uber eats,2019-06-09,22
4768,uber eats,2019-06-16,28
4769,uber eats,2019-06-23,31
4770,uber eats,2019-06-30,34
4771,uber eats,2019-07-07,26
4772,uber eats,2019-07-14,28
4773,uber eats,2019-07-21,28
4774,uber eats,2019-07-28,26
4775,uber eats,2019-08-04,27
4776,uber eats,2019-08-11,31
4777,uber eats,2019-08-18,27
4778,uber eats,2019-08-25,26
4779,uber eats,2019-09-01,25
4780,uber eats,2019-09-08,27
4781,uber eats,2019-09-15,32
4782,uber eats,2019-09-22,35
4783,uber eats,2019-09-29,42
4784,uber eats,2019-10-06,50
4785,uber eats,2019-10-13,60
4786,uber eats,2019-10-20,61
4787,uber eats,2019-10-27,82
4788,uber eats,2019-11-03,69
4789,uber eats,2019-11-10,72
4790,uber eats,2019-11-17,72
4791,uber eats,2019-11-24,100
4792,uber eats,2019-12-01,86
4793,uber eats,2019-12-08,86
4794,uber eats,2019-12-15,74
4795,uber eats,2019-12-22,56
4796,uber eats,2019-12-29,66
4797,uber eats,2020-01-05,63
4798,uber eats,2020-01-12,53
4799,uber eats,2020-01-19,61
4800,uber eats,2020-01-26,67
4801,uber eats,2020-02-02,68
4802,uber eats,2020-02-09,86
4803,uber eats,2020-02-16,100
4804,uber eats,2020-02-23,89
4805,uber eats,2020-03-01,79
4806,uber eats,2020-03-08,75
4807,uber eats,2020-03-15,44
4808,uber eats,2020-03-22,46
4809,uber eats,2020-03-29,54
4810,uber eats,2020-04-05,68
4811,uber eats,2020-04-12,56
4812,uber eats,2020-04-19,59
4813,uber eats,2020-04-26,85
4814,uber eats,2020-05-03,72
4815,uber eats,2020-05-10,87
4816,uber eats,2020-05-17,86
4817,uber eats,2020-05-24,91
4818,hacer deporte,2019-01-06,3
4819,hacer deporte,2019-01-13,4
4820,hacer deporte,2019-01-20,4
4821,hacer deporte,2019-01-27,4
4822,hacer deporte,2019-02-03,4
4823,hacer deporte,2019-02-10,5
4824,hacer deporte,2019-02-17,4
4825,hacer deporte,2019-02-24,4
4826,hacer deporte,2019-03-03,4
4827,hacer deporte,2019-03-10,5
4828,hacer deporte,2019-03-17,4
4829,hacer deporte,2019-03-24,4
4830,hacer deporte,2019-03-31,4
4831,hacer deporte,2019-04-07,4
4832,hacer deporte,2019-04-14,3
4833,hacer deporte,2019-04-21,3
4834,hacer deporte,2019-04-28,4
4835,hacer deporte,2019-05-05,4
4836,hacer deporte,2019-05-12,4
4837,hacer deporte,2019-05-19,4
4838,hacer deporte,2019-05-26,3
4839,hacer deporte,2019-06-02,4
4840,hacer deporte,2019-06-09,3
4841,hacer deporte,2019-06-16,3
4842,hacer deporte,2019-06-23,3
4843,hacer deporte,2019-06-30,3
4844,hacer deporte,2019-07-07,3
4845,hacer deporte,2019-07-14,3
4846,hacer deporte,2019-07-21,3
4847,hacer deporte,2019-07-28,4
4848,hacer deporte,2019-08-04,3
4849,hacer deporte,2019-08-11,2
4850,hacer deporte,2019-08-18,3
4851,hacer deporte,2019-08-25,3
4852,hacer deporte,2019-09-01,3
4853,hacer deporte,2019-09-08,4
4854,hacer deporte,2019-09-15,4
4855,hacer deporte,2019-09-22,4
4856,hacer deporte,2019-09-29,4
4857,hacer deporte,2019-10-06,3
4858,hacer deporte,2019-10-13,4
4859,hacer deporte,2019-10-20,3
4860,hacer deporte,2019-10-27,3
4861,hacer deporte,2019-11-03,4
4862,hacer deporte,2019-11-10,4
4863,hacer deporte,2019-11-17,4
4864,hacer deporte,2019-11-24,3
4865,hacer deporte,2019-12-01,2
4866,hacer deporte,2019-12-08,3
4867,hacer deporte,2019-12-15,2
4868,hacer deporte,2019-12-22,2
4869,hacer deporte,2019-12-29,4
4870,hacer deporte,2020-01-05,4
4871,hacer deporte,2020-01-12,4
4872,hacer deporte,2020-01-19,4
4873,hacer deporte,2020-01-26,4
4874,hacer deporte,2020-02-02,5
4875,hacer deporte,2020-02-09,4
4876,hacer deporte,2020-02-16,3
4877,hacer deporte,2020-02-23,4
4878,hacer deporte,2020-03-01,5
4879,hacer deporte,2020-03-08,7
4880,hacer deporte,2020-03-15,14
4881,hacer deporte,2020-03-22,9
4882,hacer deporte,2020-03-29,10
4883,hacer deporte,2020-04-05,12
4884,hacer deporte,2020-04-12,14
4885,hacer deporte,2020-04-19,28
4886,hacer deporte,2020-04-26,100
4887,hacer deporte,2020-05-03,42
4888,hacer deporte,2020-05-10,28
4889,hacer deporte,2020-05-17,33
4890,hacer deporte,2020-05-24,33
4891,en casa,2019-01-06,32
4892,en casa,2019-01-13,31
4893,en casa,2019-01-20,31
4894,en casa,2019-01-27,32
4895,en casa,2019-02-03,33
4896,en casa,2019-02-10,34
4897,en casa,2019-02-17,33
4898,en casa,2019-02-24,33
4899,en casa,2019-03-03,33
4900,en casa,2019-03-10,34
4901,en casa,2019-03-17,35
4902,en casa,2019-03-24,34
4903,en casa,2019-03-31,33
4904,en casa,2019-04-07,33
4905,en casa,2019-04-14,34
4906,en casa,2019-04-21,32
4907,en casa,2019-04-28,30
4908,en casa,2019-05-05,29
4909,en casa,2019-05-12,31
4910,en casa,2019-05-19,32
4911,en casa,2019-05-26,30
4912,en casa,2019-06-02,31
4913,en casa,2019-06-09,30
4914,en casa,2019-06-16,32
4915,en casa,2019-06-23,32
4916,en casa,2019-06-30,34
4917,en casa,2019-07-07,34
4918,en casa,2019-07-14,35
4919,en casa,2019-07-21,37
4920,en casa,2019-07-28,37
4921,en casa,2019-08-04,37
4922,en casa,2019-08-11,38
4923,en casa,2019-08-18,39
4924,en casa,2019-08-25,37
4925,en casa,2019-09-01,33
4926,en casa,2019-09-08,32
4927,en casa,2019-09-15,33
4928,en casa,2019-09-22,33
4929,en casa,2019-09-29,33
4930,en casa,2019-10-06,32
4931,en casa,2019-10-13,30
4932,en casa,2019-10-20,31
4933,en casa,2019-10-27,34
4934,en casa,2019-11-03,30
4935,en casa,2019-11-10,30
4936,en casa,2019-11-17,32
4937,en casa,2019-11-24,30
4938,en casa,2019-12-01,32
4939,en casa,2019-12-08,31
4940,en casa,2019-12-15,29
4941,en casa,2019-12-22,31
4942,en casa,2019-12-29,34
4943,en casa,2020-01-05,30
4944,en casa,2020-01-12,32
4945,en casa,2020-01-19,32
4946,en casa,2020-01-26,32
4947,en casa,2020-02-02,33
4948,en casa,2020-02-09,33
4949,en casa,2020-02-16,33
4950,en casa,2020-02-23,31
4951,en casa,2020-03-01,31
4952,en casa,2020-03-08,48
4953,en casa,2020-03-15,100
4954,en casa,2020-03-22,90
4955,en casa,2020-03-29,86
4956,en casa,2020-04-05,84
4957,en casa,2020-04-12,77
4958,en casa,2020-04-19,69
4959,en casa,2020-04-26,61
4960,en casa,2020-05-03,54
4961,en casa,2020-05-10,53
4962,en casa,2020-05-17,54
4963,en casa,2020-05-24,60
4964,yoga,2019-01-06,49
4965,yoga,2019-01-13,46
4966,yoga,2019-01-20,45
4967,yoga,2019-01-27,49
4968,yoga,2019-02-03,50
4969,yoga,2019-02-10,52
4970,yoga,2019-02-17,49
4971,yoga,2019-02-24,47
4972,yoga,2019-03-03,47
4973,yoga,2019-03-10,48
4974,yoga,2019-03-17,50
4975,yoga,2019-03-24,50
4976,yoga,2019-03-31,43
4977,yoga,2019-04-07,43
4978,yoga,2019-04-14,40
4979,yoga,2019-04-21,41
4980,yoga,2019-04-28,39
4981,yoga,2019-05-05,41
4982,yoga,2019-05-12,42
4983,yoga,2019-05-19,42
4984,yoga,2019-05-26,42
4985,yoga,2019-06-02,38
4986,yoga,2019-06-09,41
4987,yoga,2019-06-16,47
4988,yoga,2019-06-23,41
4989,yoga,2019-06-30,41
4990,yoga,2019-07-07,42
4991,yoga,2019-07-14,42
4992,yoga,2019-07-21,41
4993,yoga,2019-07-28,39
4994,yoga,2019-08-04,40
4995,yoga,2019-08-11,41
4996,yoga,2019-08-18,43
4997,yoga,2019-08-25,48
4998,yoga,2019-09-01,55
4999,yoga,2019-09-08,48
5000,yoga,2019-09-15,52
5001,yoga,2019-09-22,50
5002,yoga,2019-09-29,53
5003,yoga,2019-10-06,49
5004,yoga,2019-10-13,43
5005,yoga,2019-10-20,42
5006,yoga,2019-10-27,40
5007,yoga,2019-11-03,44
5008,yoga,2019-11-10,40
5009,yoga,2019-11-17,46
5010,yoga,2019-11-24,46
5011,yoga,2019-12-01,39
5012,yoga,2019-12-08,39
5013,yoga,2019-12-15,39
5014,yoga,2019-12-22,37
5015,yoga,2019-12-29,41
5016,yoga,2020-01-05,47
5017,yoga,2020-01-12,49
5018,yoga,2020-01-19,45
5019,yoga,2020-01-26,46
5020,yoga,2020-02-02,45
5021,yoga,2020-02-09,44
5022,yoga,2020-02-16,47
5023,yoga,2020-02-23,42
5024,yoga,2020-03-01,46
5025,yoga,2020-03-08,40
5026,yoga,2020-03-15,98
5027,yoga,2020-03-22,100
5028,yoga,2020-03-29,97
5029,yoga,2020-04-05,100
5030,yoga,2020-04-12,95
5031,yoga,2020-04-19,89
5032,yoga,2020-04-26,80
